audio_id,ori_seg_Coherence_mean,ori_seg_Coherence_std,user_seg_Coherence_mean,user_seg_Coherence_std,ori_full_Coherence,user_full_Coherence,ori_seg_Musicality_mean,ori_seg_Musicality_std,user_seg_Musicality_mean,user_seg_Musicality_std,ori_full_Musicality,user_full_Musicality,ori_seg_Memorability_mean,ori_seg_Memorability_std,user_seg_Memorability_mean,user_seg_Memorability_std,ori_full_Memorability,user_full_Memorability,ori_seg_Clarity_mean,ori_seg_Clarity_std,user_seg_Clarity_mean,user_seg_Clarity_std,ori_full_Clarity,user_full_Clarity,ori_seg_Naturalness_mean,ori_seg_Naturalness_std,user_seg_Naturalness_mean,user_seg_Naturalness_std,ori_full_Naturalness,user_full_Naturalness
349637850,2.4787,0.2273,3.1473,0.3529,1.9887,3.2375,2.7001,0.2115,3.4167,0.2967,2.0739,3.1391,2.4938,0.2296,3.2387,0.3359,1.7756,2.8788,2.5358,0.2279,3.2932,0.3039,1.9429,3.1493,2.5226,0.2035,3.0848,0.3083,1.9872,2.8718
359553307,2.3949,0.2478,3.3469,0.2903,1.821,3.62,2.5342,0.2451,3.5051,0.252,1.9259,3.388,2.3607,0.2578,3.3198,0.2957,1.69,3.3732,2.3917,0.234,3.3278,0.2581,1.7011,3.4976,2.4251,0.2384,3.2247,0.2443,1.7811,3.3018
348536314,2.4787,0.2273,2.946,0.3421,1.9887,3.0085,2.7001,0.2115,3.1636,0.3353,2.0739,3.0427,2.4938,0.2296,2.969,0.3525,1.7756,2.5935,2.5358,0.2279,3.0597,0.3473,1.9429,2.8473,2.5226,0.2035,2.9093,0.3333,1.9872,2.6486
343644254,2.2907,0.2298,2.6414,0.2565,1.8344,2.3075,2.497,0.2133,2.8452,0.2262,1.9481,2.3395,2.3163,0.2277,2.6681,0.2361,1.7034,2.109,2.3131,0.2085,2.7074,0.2121,1.7095,2.1931,2.3498,0.2011,2.7533,0.2425,1.8834,2.355
348259910,2.5105,0.2272,2.4352,0.2767,1.9958,2.3746,2.6489,0.2396,2.5847,0.2933,1.9663,2.1764,2.4883,0.2519,2.5339,0.2898,1.8331,2.1037,2.4845,0.2379,2.5938,0.2487,1.8513,2.228,2.4687,0.2016,2.4097,0.2632,1.8501,2.1432
356339546,2.6256,0.2562,3.1808,0.3394,2.1801,2.7913,2.7975,0.2455,3.2204,0.3046,2.3471,2.5999,2.6378,0.2576,3.1893,0.3443,2.1726,2.5276,2.612,0.2563,3.1966,0.3256,2.0839,2.6511,2.6446,0.2154,3.1555,0.2757,2.2536,2.69
344414074,2.4498,0.3186,2.8596,0.4169,2.1087,2.5691,2.6223,0.3415,2.9982,0.3651,2.0783,2.6261,2.4783,0.3284,2.8258,0.3872,1.9298,2.333,2.4146,0.3072,2.7945,0.3769,1.9468,2.4257,2.4116,0.3047,2.7366,0.3859,2.0346,2.3896
359544225,2.3949,0.2478,3.0724,0.2755,1.821,2.6466,2.5342,0.2451,3.2126,0.2956,1.9259,2.5266,2.3607,0.2578,3.0996,0.3099,1.69,2.3641,2.3917,0.234,3.0828,0.2689,1.7011,2.4702,2.4251,0.2384,3.0299,0.2727,1.7811,2.4574
346343295,2.5105,0.2272,2.82,0.2919,1.9958,2.9487,2.6489,0.2396,2.904,0.3227,1.9663,2.6996,2.4883,0.2519,2.825,0.3209,1.8331,2.6836,2.4845,0.2379,2.8594,0.2763,1.8513,2.75,2.4687,0.2016,2.6663,0.2545,1.8501,2.6808
350324935,2.928,0.3376,3.3302,0.3137,2.539,3.0237,3.1097,0.3626,3.4408,0.2774,2.7242,2.917,2.9782,0.3581,3.3989,0.3332,2.5814,2.8519,2.9033,0.3706,3.3239,0.2904,2.5595,2.9448,2.8855,0.3227,3.2488,0.2759,2.6851,3.032
342281939,2.5105,0.2272,2.5767,0.262,1.9958,2.4369,2.6489,0.2396,2.7341,0.2614,1.9663,2.1428,2.4883,0.2519,2.7016,0.2909,1.8331,2.2758,2.4845,0.2379,2.6848,0.2282,1.8513,2.2325,2.4687,0.2016,2.5189,0.2188,1.8501,2.1201
362357981,2.928,0.3376,3.0359,0.3438,2.539,2.6068,3.1097,0.3626,3.1875,0.3191,2.7242,2.6095,2.9782,0.3581,3.1092,0.3332,2.5814,2.4807,2.9033,0.3706,3.1295,0.2876,2.5595,2.6485,2.8855,0.3227,3.0706,0.2949,2.6851,2.5426
348549315,2.2907,0.2298,2.7421,0.283,1.8344,2.5348,2.497,0.2133,2.9442,0.2676,1.9481,2.4702,2.3163,0.2277,2.7649,0.2794,1.7034,2.2053,2.3131,0.2085,2.8245,0.2516,1.7095,2.4795,2.3498,0.2011,2.7459,0.2594,1.8834,2.4433
341701227,2.1272,0.1782,2.7923,0.2524,1.8714,2.66,2.2759,0.1887,2.9407,0.2583,1.8773,2.4596,2.0943,0.2023,2.8472,0.2788,1.6812,2.2004,2.1537,0.1994,2.8476,0.2683,1.7614,2.4927,2.1961,0.1993,2.859,0.2527,1.8952,2.481
351369495,2.5842,0.233,2.9518,0.309,2.0275,2.9238,2.7865,0.2719,3.0678,0.3259,2.0846,2.6692,2.5868,0.2794,3.1003,0.3073,1.7993,2.6928,2.5643,0.2669,3.0356,0.3026,1.8868,2.6877,2.5995,0.2407,2.895,0.2958,2.0745,2.6709
350597546,2.377,0.2047,2.7655,0.2147,1.9782,2.5893,2.5366,0.2171,2.824,0.221,2.1099,2.4795,2.3711,0.2246,2.7808,0.2385,1.8861,2.3084,2.3471,0.2159,2.7777,0.215,1.8706,2.4645,2.3842,0.1973,2.8032,0.1988,1.8978,2.4592
341579889,2.5105,0.2272,2.9454,0.3498,1.9958,2.8259,2.6489,0.2396,3.0992,0.3199,1.9663,2.7269,2.4883,0.2519,3.0183,0.3408,1.8331,2.5923,2.4845,0.2379,2.9593,0.2871,1.8513,2.5571,2.4687,0.2016,2.8449,0.2889,1.8501,2.5764
356156714,2.7604,0.3086,3.2769,0.2598,2.3807,2.8346,2.904,0.2958,3.3924,0.2324,2.4489,2.9617,2.7848,0.3188,3.2901,0.2497,2.2025,2.726,2.7314,0.3069,3.3057,0.2269,2.2404,2.7712,2.723,0.2903,3.2144,0.2112,2.3006,2.7489
346127034,2.1272,0.1782,2.341,0.2143,1.8714,1.9462,2.2759,0.1887,2.5191,0.2147,1.8773,1.9587,2.0943,0.2023,2.4263,0.2219,1.6812,1.8449,2.1537,0.1994,2.4603,0.2085,1.7614,1.961,2.1961,0.1993,2.477,0.2221,1.8952,1.9584
359957332,2.4649,0.3283,2.9897,0.416,2.3224,2.5957,2.6253,0.2743,3.179,0.3568,2.2407,2.5092,2.4665,0.2793,3.0169,0.4206,2.1274,2.2821,2.4592,0.266,2.9688,0.3669,2.1248,2.3876,2.474,0.2881,2.9442,0.404,2.3328,2.4583
355151185,2.4498,0.3186,2.8513,0.4028,2.1087,2.6202,2.6223,0.3415,2.9747,0.3602,2.0783,2.6363,2.4783,0.3284,2.8335,0.3947,1.9298,2.393,2.4146,0.3072,2.7913,0.3808,1.9468,2.4507,2.4116,0.3047,2.7031,0.3725,2.0346,2.5064
351388446,2.7604,0.3086,2.9417,0.2845,2.3807,3.0049,2.904,0.2958,2.9529,0.2467,2.4489,2.8289,2.7848,0.3188,2.9697,0.2101,2.2025,2.8015,2.7314,0.3069,3.024,0.2346,2.2404,2.9873,2.723,0.2903,2.9246,0.2489,2.3006,2.9047
346069552,2.5105,0.2272,2.8105,0.295,1.9958,2.7307,2.6489,0.2396,2.9491,0.3172,1.9663,2.5978,2.4883,0.2519,2.8875,0.3026,1.8331,2.4242,2.4845,0.2379,2.8223,0.2529,1.8513,2.423,2.4687,0.2016,2.6988,0.2567,1.8501,2.4159
353452507,2.7604,0.3086,3.021,0.2963,2.3807,2.6136,2.904,0.2958,3.115,0.2875,2.4489,2.5913,2.7848,0.3188,3.0368,0.2985,2.2025,2.4084,2.7314,0.3069,3.019,0.2672,2.2404,2.3978,2.723,0.2903,2.9611,0.2699,2.3006,2.5028
351465760,2.6256,0.2562,3.5321,0.2659,2.1801,3.3434,2.7975,0.2455,3.5866,0.2458,2.3471,3.2068,2.6378,0.2576,3.5517,0.2812,2.1726,3.1562,2.612,0.2563,3.4843,0.2784,2.0839,3.2778,2.6446,0.2154,3.3915,0.2193,2.2536,3.1217
343922791,2.6256,0.2562,3.353,0.2516,2.1801,3.0494,2.7975,0.2455,3.439,0.267,2.3471,2.8586,2.6378,0.2576,3.4275,0.2794,2.1726,2.871,2.612,0.2563,3.3688,0.2424,2.0839,2.9995,2.6446,0.2154,3.3358,0.2418,2.2536,2.9402
346857424,2.5105,0.2272,2.6926,0.2727,1.9958,2.5957,2.6489,0.2396,2.8753,0.3003,1.9663,2.4105,2.4883,0.2519,2.7778,0.2708,1.8331,2.4737,2.4845,0.2379,2.8148,0.2481,1.8513,2.4504,2.4687,0.2016,2.6834,0.2393,1.8501,2.3737
352462959,2.4649,0.3283,2.6935,0.3694,2.3224,2.3214,2.6253,0.2743,2.806,0.2985,2.2407,2.2426,2.4665,0.2793,2.7329,0.316,2.1274,2.1168,2.4592,0.266,2.7252,0.3022,2.1248,2.1393,2.474,0.2881,2.6038,0.3204,2.3328,2.1108
345126846,2.3949,0.2478,3.2038,0.2646,1.821,3.1027,2.5342,0.2451,3.3546,0.2778,1.9259,3.1287,2.3607,0.2578,3.1898,0.3103,1.69,3.0536,2.3917,0.234,3.2117,0.2351,1.7011,3.1652,2.4251,0.2384,3.1167,0.2796,1.7811,3.0605
356971501,2.6256,0.2562,3.2042,0.2232,2.1801,2.7806,2.7975,0.2455,3.3125,0.2202,2.3471,2.7266,2.6378,0.2576,3.1693,0.2619,2.1726,2.5432,2.612,0.2563,3.2343,0.2493,2.0839,2.7665,2.6446,0.2154,3.132,0.21,2.2536,2.7113
356749112,2.4649,0.3283,2.7908,0.3478,2.3224,2.229,2.6253,0.2743,2.9754,0.3194,2.2407,2.4344,2.4665,0.2793,2.8744,0.3486,2.1274,2.2689,2.4592,0.266,2.8492,0.2859,2.1248,2.2044,2.474,0.2881,2.7754,0.3193,2.3328,2.3684
341728921,2.4498,0.3186,2.6928,0.3395,2.1087,2.7346,2.6223,0.3415,2.785,0.2975,2.0783,2.6132,2.4783,0.3284,2.6836,0.3277,1.9298,2.4186,2.4146,0.3072,2.69,0.3068,1.9468,2.5442,2.4116,0.3047,2.5936,0.3486,2.0346,2.5139
351111242,2.5105,0.2272,2.921,0.3069,1.9958,3.0158,2.6489,0.2396,3.0334,0.324,1.9663,2.7843,2.4883,0.2519,2.9289,0.3359,1.8331,2.8137,2.4845,0.2379,2.9754,0.2894,1.8513,2.8795,2.4687,0.2016,2.8194,0.2742,1.8501,2.6815
351409354,2.5105,0.2272,3.0143,0.2881,1.9958,2.8704,2.6489,0.2396,3.173,0.2685,1.9663,2.7539,2.4883,0.2519,3.0674,0.2903,1.8331,2.6875,2.4845,0.2379,3.0101,0.2389,1.8513,2.6157,2.4687,0.2016,2.8952,0.2604,1.8501,2.4828
340776166,2.377,0.2047,2.9179,0.2233,1.9782,3.337,2.5366,0.2171,3.0501,0.2652,2.1099,3.1497,2.3711,0.2246,2.8752,0.2377,1.8861,3.0671,2.3471,0.2159,2.9859,0.2475,1.8706,3.1819,2.3842,0.1973,2.9327,0.2465,1.8978,2.969
354898261,2.928,0.3376,3.2702,0.2498,2.539,3.1365,3.1097,0.3626,3.4314,0.2271,2.7242,3.0818,2.9782,0.3581,3.3695,0.2333,2.5814,3.07,2.9033,0.3706,3.3125,0.2184,2.5595,3.0695,2.8855,0.3227,3.2614,0.1949,2.6851,3.0333
350472204,2.5105,0.2272,2.869,0.2283,1.9958,2.7162,2.6489,0.2396,3.0257,0.2309,1.9663,2.5199,2.4883,0.2519,2.9495,0.2567,1.8331,2.4097,2.4845,0.2379,2.9524,0.2122,1.8513,2.574,2.4687,0.2016,2.7752,0.1913,1.8501,2.3734
359670303,2.928,0.3376,2.913,0.3176,2.539,2.9996,3.1097,0.3626,3.0417,0.3,2.7242,2.8993,2.9782,0.3581,2.9746,0.3737,2.5814,2.8709,2.9033,0.3706,3.0046,0.343,2.5595,2.9276,2.8855,0.3227,2.9083,0.299,2.6851,2.8447
343768925,2.377,0.2047,2.754,0.2183,1.9782,2.6257,2.5366,0.2171,2.8375,0.238,2.1099,2.5918,2.3711,0.2246,2.7413,0.2307,1.8861,2.4975,2.3471,0.2159,2.7317,0.2073,1.8706,2.4953,2.3842,0.1973,2.6456,0.2026,1.8978,2.5328
341954214,2.3949,0.2478,2.8761,0.23,1.821,2.1423,2.5342,0.2451,2.9703,0.2264,1.9259,1.9895,2.3607,0.2578,2.8557,0.2369,1.69,1.888,2.3917,0.234,2.8482,0.2235,1.7011,1.9225,2.4251,0.2384,2.8133,0.1936,1.7811,1.9654
351750905,2.377,0.2047,3.2314,0.207,1.9782,3.2819,2.5366,0.2171,3.2809,0.2339,2.1099,3.058,2.3711,0.2246,3.1913,0.2063,1.8861,2.9996,2.3471,0.2159,3.1784,0.1927,1.8706,3.048,2.3842,0.1973,3.2149,0.1961,1.8978,3.0934
360351819,2.5105,0.2272,2.9941,0.327,1.9958,3.3303,2.6489,0.2396,3.103,0.3567,1.9663,3.1066,2.4883,0.2519,3.1214,0.3476,1.8331,3.1158,2.4845,0.2379,3.0815,0.2937,1.8513,3.0976,2.4687,0.2016,2.9107,0.2879,1.8501,3.0795
344488529,2.5842,0.233,2.4459,0.2078,2.0275,1.9345,2.7865,0.2719,2.5205,0.2474,2.0846,1.7892,2.5868,0.2794,2.545,0.2719,1.7993,1.8342,2.5643,0.2669,2.513,0.2361,1.8868,1.9017,2.5995,0.2407,2.4813,0.2139,2.0745,1.8729
351316824,2.7604,0.3086,3.613,0.2966,2.3807,3.8392,2.904,0.2958,3.7146,0.2647,2.4489,3.8117,2.7848,0.3188,3.6674,0.2727,2.2025,3.7733,2.7314,0.3069,3.6088,0.2615,2.2404,3.7059,2.723,0.2903,3.4981,0.2559,2.3006,3.7273
349371344,2.4498,0.3186,2.4839,0.3463,2.1087,2.2982,2.6223,0.3415,2.6396,0.321,2.0783,2.2518,2.4783,0.3284,2.5145,0.3181,1.9298,2.0335,2.4146,0.3072,2.5644,0.3193,1.9468,2.2619,2.4116,0.3047,2.466,0.3189,2.0346,2.1556
349262718,2.2907,0.2298,2.6773,0.287,1.8344,2.7374,2.497,0.2133,2.8667,0.2745,1.9481,2.6956,2.3163,0.2277,2.7627,0.2899,1.7034,2.4922,2.3131,0.2085,2.8292,0.2724,1.7095,2.7621,2.3498,0.2011,2.7537,0.248,1.8834,2.6531
350657464,2.3949,0.2478,3.468,0.3343,1.821,3.5743,2.5342,0.2451,3.5511,0.2908,1.9259,3.4265,2.3607,0.2578,3.4981,0.3439,1.69,3.4629,2.3917,0.234,3.4374,0.2807,1.7011,3.4301,2.4251,0.2384,3.2713,0.2973,1.7811,3.2761
344837936,2.1272,0.1782,2.8846,0.2366,1.8714,2.5518,2.2759,0.1887,3.0931,0.2803,1.8773,2.5047,2.0943,0.2023,3.0532,0.2838,1.6812,2.3379,2.1537,0.1994,3.0015,0.2538,1.7614,2.5411,2.1961,0.1993,2.9449,0.2609,1.8952,2.552
348376217,2.4649,0.3283,3.0813,0.3824,2.3224,3.0692,2.6253,0.2743,3.2589,0.3256,2.2407,3.0668,2.4665,0.2793,3.1395,0.3643,2.1274,2.8482,2.4592,0.266,3.1093,0.3314,2.1248,3.0028,2.474,0.2881,3.0419,0.3586,2.3328,2.949
350603230,2.7604,0.3086,3.2109,0.2319,2.3807,3.3538,2.904,0.2958,3.3204,0.2287,2.4489,3.2506,2.7848,0.3188,3.2293,0.2436,2.2025,3.0808,2.7314,0.3069,3.2599,0.232,2.2404,3.1093,2.723,0.2903,3.1436,0.2064,2.3006,3.0812
342558196,2.5105,0.2272,2.6426,0.2077,1.9958,2.46,2.6489,0.2396,2.7689,0.2537,1.9663,2.2406,2.4883,0.2519,2.7302,0.2278,1.8331,2.2394,2.4845,0.2379,2.7748,0.1988,1.8513,2.2807,2.4687,0.2016,2.6539,0.175,1.8501,2.1837
346379352,2.2907,0.2298,2.6101,0.2615,1.8344,2.7688,2.497,0.2133,2.7934,0.2406,1.9481,2.622,2.3163,0.2277,2.7255,0.262,1.7034,2.481,2.3131,0.2085,2.7449,0.2196,1.7095,2.6874,2.3498,0.2011,2.6564,0.2329,1.8834,2.6503
346305225,2.4787,0.2273,2.878,0.3405,1.9887,2.937,2.7001,0.2115,3.0769,0.3396,2.0739,2.6962,2.4938,0.2296,2.945,0.3829,1.7756,2.6678,2.5358,0.2279,3.05,0.3463,1.9429,2.9296,2.5226,0.2035,2.8587,0.3631,1.9872,2.648
350564130,2.6256,0.2562,3.097,0.2958,2.1801,2.5023,2.7975,0.2455,3.2435,0.3028,2.3471,2.4834,2.6378,0.2576,3.1467,0.2928,2.1726,2.2534,2.612,0.2563,3.1357,0.2733,2.0839,2.4246,2.6446,0.2154,3.0815,0.2622,2.2536,2.4784
360045840,2.5105,0.2272,2.805,0.2921,1.9958,2.5052,2.6489,0.2396,2.8935,0.3369,1.9663,2.2619,2.4883,0.2519,2.8701,0.3302,1.8331,2.3009,2.4845,0.2379,2.85,0.281,1.8513,2.3609,2.4687,0.2016,2.6883,0.266,1.8501,2.1955
349349494,2.2907,0.2298,2.7877,0.2241,1.8344,2.884,2.497,0.2133,2.9486,0.2083,1.9481,2.812,2.3163,0.2277,2.82,0.2241,1.7034,2.5785,2.3131,0.2085,2.8592,0.2069,1.7095,2.8792,2.3498,0.2011,2.753,0.1889,1.8834,2.6627
350247318,2.377,0.2047,2.9968,0.2016,1.9782,3.3654,2.5366,0.2171,3.095,0.2086,2.1099,3.2739,2.3711,0.2246,3.0155,0.2113,1.8861,3.1652,2.3471,0.2159,3.0141,0.2098,1.8706,3.2355,2.3842,0.1973,2.9792,0.1814,1.8978,3.2717
360919558,2.4649,0.3283,3.0536,0.3519,2.3224,2.8095,2.6253,0.2743,3.2035,0.3072,2.2407,2.7727,2.4665,0.2793,3.0911,0.3389,2.1274,2.6013,2.4592,0.266,3.0648,0.3156,2.1248,2.649,2.474,0.2881,2.9872,0.3271,2.3328,2.6791
354053644,2.5105,0.2272,3.0244,0.3231,1.9958,2.8474,2.6489,0.2396,3.1636,0.3316,1.9663,2.6852,2.4883,0.2519,3.0765,0.3167,1.8331,2.6476,2.4845,0.2379,3.0759,0.2904,1.8513,2.6502,2.4687,0.2016,2.9382,0.281,1.8501,2.5205
361841880,2.4649,0.3283,2.7265,0.3696,2.3224,2.4287,2.6253,0.2743,2.8114,0.3187,2.2407,2.289,2.4665,0.2793,2.7056,0.321,2.1274,1.9862,2.4592,0.266,2.7967,0.3235,2.1248,2.4208,2.474,0.2881,2.6643,0.3398,2.3328,2.2873
351347785,2.4787,0.2273,2.828,0.3181,1.9887,2.3379,2.7001,0.2115,3.0805,0.2747,2.0739,2.4256,2.4938,0.2296,2.8929,0.3007,1.7756,2.1537,2.5358,0.2279,2.9408,0.2707,1.9429,2.2609,2.5226,0.2035,2.8537,0.2738,1.9872,2.1965
357205783,2.5105,0.2272,2.8673,0.2745,1.9958,2.9004,2.6489,0.2396,3.05,0.29,1.9663,2.8401,2.4883,0.2519,2.9855,0.3022,1.8331,2.6965,2.4845,0.2379,2.9872,0.2693,1.8513,2.7127,2.4687,0.2016,2.793,0.2665,1.8501,2.57
348097506,2.2907,0.2298,2.889,0.3113,1.8344,2.8576,2.497,0.2133,3.0923,0.2979,1.9481,2.6608,2.3163,0.2277,2.9864,0.3215,1.7034,2.4853,2.3131,0.2085,2.9723,0.271,1.7095,2.7283,2.3498,0.2011,2.9893,0.2732,1.8834,2.6252
353839370,2.6256,0.2562,3.163,0.2652,2.1801,3.1662,2.7975,0.2455,3.2302,0.2676,2.3471,3.0943,2.6378,0.2576,3.1654,0.2887,2.1726,2.9611,2.612,0.2563,3.2331,0.2706,2.0839,3.0555,2.6446,0.2154,3.1576,0.2738,2.2536,3.0567
343433189,2.3949,0.2478,3.0231,0.3159,1.821,2.8257,2.5342,0.2451,3.0831,0.2863,1.9259,2.7726,2.3607,0.2578,2.9654,0.335,1.69,2.5652,2.3917,0.234,2.9778,0.2741,1.7011,2.7195,2.4251,0.2384,2.87,0.2665,1.7811,2.678
359092697,2.4787,0.2273,3.1116,0.3523,1.9887,3.3912,2.7001,0.2115,3.3497,0.3525,2.0739,3.3134,2.4938,0.2296,3.1918,0.3739,1.7756,3.2231,2.5358,0.2279,3.244,0.3114,1.9429,3.2879,2.5226,0.2035,3.0968,0.3468,1.9872,3.1401
343061113,2.928,0.3376,2.954,0.3498,2.539,2.7206,3.1097,0.3626,3.089,0.342,2.7242,2.5414,2.9782,0.3581,3.0207,0.3536,2.5814,2.4177,2.9033,0.3706,3.0323,0.3531,2.5595,2.5584,2.8855,0.3227,2.9051,0.3506,2.6851,2.449
345958702,2.7604,0.3086,2.9774,0.2342,2.3807,3.0095,2.904,0.2958,3.0586,0.2273,2.4489,2.8933,2.7848,0.3188,2.9864,0.2432,2.2025,2.7141,2.7314,0.3069,3.0263,0.2049,2.2404,2.7748,2.723,0.2903,2.8883,0.2089,2.3006,2.7249
346277030,2.5086,0.2234,2.815,0.2327,2.1545,2.7877,2.6897,0.2082,2.9316,0.2107,2.1569,2.6641,2.4742,0.2267,2.8883,0.2426,1.9797,2.5928,2.5076,0.221,2.9109,0.1991,1.9746,2.7142,2.571,0.1889,2.7896,0.2141,2.0744,2.4754
352000073,2.4649,0.3283,2.7145,0.3223,2.3224,3.0115,2.6253,0.2743,2.782,0.2781,2.2407,2.7525,2.4665,0.2793,2.6984,0.284,2.1274,2.6668,2.4592,0.266,2.7552,0.2867,2.1248,2.8391,2.474,0.2881,2.634,0.2912,2.3328,2.6723
348859386,2.5086,0.2234,2.9249,0.2443,2.1545,2.4029,2.6897,0.2082,3.0885,0.2277,2.1569,2.4147,2.4742,0.2267,2.9722,0.2575,1.9797,2.1577,2.5076,0.221,2.9627,0.2466,1.9746,2.3562,2.571,0.1889,2.945,0.2517,2.0744,2.2945
344954301,2.928,0.3376,3.1269,0.2201,2.539,2.9317,3.1097,0.3626,3.3494,0.2164,2.7242,2.888,2.9782,0.3581,3.2614,0.2137,2.5814,2.8143,2.9033,0.3706,3.1927,0.1864,2.5595,2.9255,2.8855,0.3227,3.1482,0.2128,2.6851,2.7563
346027577,2.6256,0.2562,3.3331,0.3178,2.1801,2.9702,2.7975,0.2455,3.4521,0.296,2.3471,2.7856,2.6378,0.2576,3.4246,0.3256,2.1726,2.7668,2.612,0.2563,3.3697,0.2778,2.0839,2.8682,2.6446,0.2154,3.3026,0.2788,2.2536,2.732
349675607,2.4787,0.2273,3.1269,0.3156,1.9887,2.9798,2.7001,0.2115,3.3075,0.2849,2.0739,2.7798,2.4938,0.2296,3.1964,0.3058,1.7756,2.5403,2.5358,0.2279,3.2006,0.2681,1.9429,2.7213,2.5226,0.2035,3.0356,0.3014,1.9872,2.7162
357086285,2.4649,0.3283,2.7892,0.4256,2.3224,2.8933,2.6253,0.2743,2.9475,0.389,2.2407,2.785,2.4665,0.2793,2.8797,0.394,2.1274,2.5913,2.4592,0.266,2.8545,0.3915,2.1248,2.7661,2.474,0.2881,2.7411,0.3874,2.3328,2.628
345585867,2.3949,0.2478,3.2642,0.3663,1.821,2.947,2.5342,0.2451,3.3915,0.3197,1.9259,2.9212,2.3607,0.2578,3.2412,0.3911,1.69,2.7284,2.3917,0.234,3.2208,0.3573,1.7011,2.8875,2.4251,0.2384,3.088,0.3264,1.7811,2.73
353622432,2.5842,0.233,3.3678,0.2819,2.0275,3.2852,2.7865,0.2719,3.4795,0.3209,2.0846,2.9805,2.5868,0.2794,3.4901,0.3355,1.7993,2.8714,2.5643,0.2669,3.3802,0.2863,1.8868,3.0365,2.5995,0.2407,3.3343,0.2898,2.0745,3.0194
342293117,2.2907,0.2298,2.5612,0.2582,1.8344,2.4803,2.497,0.2133,2.7099,0.267,1.9481,2.4024,2.3163,0.2277,2.5835,0.2533,1.7034,2.2533,2.3131,0.2085,2.6832,0.256,1.7095,2.5549,2.3498,0.2011,2.6003,0.2415,1.8834,2.3601
346060063,2.5086,0.2234,3.3308,0.2321,2.1545,3.257,2.6897,0.2082,3.4904,0.2172,2.1569,3.1782,2.4742,0.2267,3.4065,0.2493,1.9797,2.9515,2.5076,0.221,3.3682,0.2034,1.9746,3.1638,2.571,0.1889,3.2465,0.2103,2.0744,3.0273
355137783,2.4787,0.2273,2.8379,0.3179,1.9887,2.836,2.7001,0.2115,2.9921,0.2851,2.0739,2.6033,2.4938,0.2296,2.8545,0.3175,1.7756,2.5242,2.5358,0.2279,2.9511,0.3148,1.9429,2.8053,2.5226,0.2035,2.7764,0.2999,1.9872,2.537
349498276,2.5842,0.233,2.8353,0.2465,2.0275,2.2889,2.7865,0.2719,3.0087,0.2871,2.0846,2.2597,2.5868,0.2794,2.912,0.2735,1.7993,1.9863,2.5643,0.2669,2.8943,0.2619,1.8868,2.1124,2.5995,0.2407,2.8238,0.2578,2.0745,2.147
345431064,2.5105,0.2272,2.7429,0.2765,1.9958,2.6286,2.6489,0.2396,2.9186,0.2925,1.9663,2.5452,2.4883,0.2519,2.9047,0.2916,1.8331,2.6312,2.4845,0.2379,2.8431,0.2752,1.8513,2.5202,2.4687,0.2016,2.6692,0.2768,1.8501,2.3891
354327923,2.5086,0.2234,2.5572,0.2773,2.1545,2.0022,2.6897,0.2082,2.6617,0.2538,2.1569,2.0061,2.4742,0.2267,2.6644,0.2814,1.9797,1.9954,2.5076,0.221,2.5722,0.2489,1.9746,1.9967,2.571,0.1889,2.5659,0.2648,2.0744,2.0659
353434890,2.5842,0.233,2.951,0.2412,2.0275,2.7907,2.7865,0.2719,3.1051,0.2833,2.0846,2.6101,2.5868,0.2794,3.0513,0.2915,1.7993,2.4465,2.5643,0.2669,2.996,0.2745,1.8868,2.5615,2.5995,0.2407,2.9619,0.2702,2.0745,2.5941
347927364,2.4787,0.2273,2.8787,0.2723,1.9887,2.2487,2.7001,0.2115,3.1259,0.2931,2.0739,2.3147,2.4938,0.2296,2.9115,0.2864,1.7756,1.8722,2.5358,0.2279,2.9698,0.268,1.9429,2.1544,2.5226,0.2035,2.8171,0.2695,1.9872,2.0296
350534733,2.3949,0.2478,3.1027,0.3046,1.821,2.9595,2.5342,0.2451,3.2133,0.3088,1.9259,2.8467,2.3607,0.2578,3.0993,0.3389,1.69,2.7342,2.3917,0.234,3.1039,0.3126,1.7011,2.8725,2.4251,0.2384,3.0119,0.3297,1.7811,2.7716
351988237,2.928,0.3376,3.279,0.3657,2.539,3.1084,3.1097,0.3626,3.4291,0.3206,2.7242,2.9107,2.9782,0.3581,3.3742,0.35,2.5814,2.8731,2.9033,0.3706,3.3079,0.322,2.5595,2.9821,2.8855,0.3227,3.2175,0.2761,2.6851,2.7689
347673376,2.2907,0.2298,2.7912,0.2168,1.8344,2.8383,2.497,0.2133,2.9666,0.2129,1.9481,2.8167,2.3163,0.2277,2.8537,0.2362,1.7034,2.5829,2.3131,0.2085,2.9218,0.2022,1.7095,2.7752,2.3498,0.2011,2.8323,0.186,1.8834,2.7403
361779608,2.4628,0.3309,3.1983,0.4186,2.3474,3.0711,2.6236,0.2764,3.2892,0.3604,2.2619,2.8545,2.4614,0.2792,3.2573,0.3862,2.1476,2.7309,2.4577,0.2681,3.1479,0.3671,2.1314,2.8751,2.47,0.2891,3.1137,0.3774,2.347,2.89
340282348,2.5086,0.2234,2.8503,0.2837,2.1545,2.0434,2.6897,0.2082,2.9857,0.2736,2.1569,2.0582,2.4742,0.2267,2.9105,0.2798,1.9797,1.9292,2.5076,0.221,2.9321,0.2629,1.9746,2.0028,2.571,0.1889,2.8417,0.2546,2.0744,2.0139
